,linear.weight,linear.bias
65,"[[-3.4809181e-01 -7.7804234e-03 -3.2302478e-01  1.2961386e-01
   5.3484488e-01 -2.8326228e-01 -1.4018313e+00  4.2888921e-02
   4.6501628e-01 -9.2585590e-03 -3.7427998e-01 -1.9182706e+00
   1.3220664e-04  1.2103485e-02 -7.9822958e-06 -3.0509013e-01
  -5.2173238e+00 -9.1592684e+00 -3.1268909e+00  1.2124794e+00
   7.7161962e-01  1.0886971e+00]]",[-2.336184]
66,"[[-3.5092402e-01 -7.7120024e-03 -3.2504469e-01  1.2874778e-01
   5.3551292e-01 -2.8413060e-01 -1.4088299e+00  4.1611262e-02
   4.6560496e-01 -9.2980750e-03 -3.7532064e-01 -1.9427171e+00
   9.9970202e-05  1.2124177e-02  3.0759798e-05 -3.0508175e-01
  -5.2388959e+00 -9.1951933e+00 -3.1386495e+00  1.2129823e+00
   7.7207500e-01  1.0923809e+00]]",[-2.3308632]
67,"[[-3.5368583e-01 -7.7278414e-03 -3.2699093e-01  1.2791540e-01
   5.3616244e-01 -2.8496787e-01 -1.4156460e+00  4.0372930e-02
   4.6618584e-01 -9.3573406e-03 -3.7632799e-01 -1.9666864e+00
  -3.5637597e-05  1.2066417e-02 -6.4196800e-05 -3.0504280e-01
  -5.2599187e+00 -9.2302418e+00 -3.1500883e+00  1.2135304e+00
   7.7259701e-01  1.0960429e+00]]",[-2.3256402]
68,"[[-3.56381744e-01 -7.63092469e-03 -3.28869909e-01  1.27115861e-01
   5.36791861e-01 -2.85779625e-01 -1.42228711e+00  3.91735509e-02
   4.66756970e-01 -9.40776709e-03 -3.77303243e-01 -1.99018741e+00
   1.29759559e-04  1.21241417e-02  1.06958214e-04 -3.04974347e-01
  -5.28040648e+00 -9.26443005e+00 -3.16122174e+00  1.21411800e+00
   7.73181081e-01  1.09968245e+00]]",[-2.3205202]
69,"[[-3.5900515e-01 -7.6229959e-03 -3.3068630e-01  1.2634991e-01
   5.3740555e-01 -2.8656325e-01 -1.4287529e+00  3.8013492e-02
   4.6731886e-01 -9.2639346e-03 -3.7824780e-01 -2.0132332e+00
  -1.3814708e-05  1.2291648e-02 -5.5792745e-05 -3.0487740e-01
  -5.3003874e+00 -9.2977886e+00 -3.1720550e+00  1.2147433e+00
   7.7382433e-01  1.1033000e+00]]",[-2.3155105]
70,"[[-3.6155733e-01 -7.6654013e-03 -3.3244294e-01  1.2561417e-01
   5.3800559e-01 -2.8732142e-01 -1.4350524e+00  3.6893554e-02
   4.6787220e-01 -9.3268082e-03 -3.7915808e-01 -2.0358188e+00
   1.2866796e-04  1.2367718e-02  5.1789015e-05 -3.0475748e-01
  -5.3198733e+00 -9.3303394e+00 -3.1826000e+00  1.2154002e+00
   7.7452964e-01  1.1068949e+00]]",[-2.3105826]
71,"[[-3.64049286e-01 -7.58102117e-03 -3.34135652e-01  1.24907985e-01
   5.38588822e-01 -2.88054824e-01 -1.44119000e+00  3.58064435e-02
   4.68418896e-01 -9.37393308e-03 -3.80040824e-01 -2.05796361e+00
  -3.25880392e-05  1.23518286e-02  1.36806148e-05 -3.04612458e-01
  -5.33887291e+00 -9.36212826e+00 -3.19287157e+00  1.21609366e+00
   7.75284708e-01  1.11046481e+00]]",[-2.3057628]
72,"[[-3.6647466e-01 -7.5327540e-03 -3.3577502e-01  1.2422944e-01
   5.3915834e-01 -2.8876629e-01 -1.4471719e+00  3.4757886e-02
   4.6895710e-01 -9.2315692e-03 -3.8090020e-01 -2.0796771e+00
   8.4947729e-05  1.2441819e-02  4.6771980e-05 -3.0444849e-01
  -5.3574171e+00 -9.3931618e+00 -3.2028747e+00  1.2168150e+00
   7.7609503e-01  1.1140102e+00]]",[-2.3010497]
73,"[[-3.68842304e-01 -7.52904033e-03 -3.37352931e-01  1.23580575e-01
   5.39715648e-01 -2.89452761e-01 -1.45300102e+00  3.37431170e-02
   4.69491065e-01 -9.26931016e-03 -3.81730437e-01 -2.10095525e+00
   9.44656640e-05  1.24348309e-02 -6.48328205e-05 -3.04264992e-01
  -5.37550926e+00 -9.42346096e+00 -3.21261883e+00  1.21756876e+00
   7.76951969e-01  1.11752582e+00]]",[-2.29642]
74,"[[-3.71156126e-01 -7.54729286e-03 -3.38880897e-01  1.22953445e-01
   5.40256917e-01 -2.90122747e-01 -1.45869052e+00  3.27589214e-02
   4.70016330e-01 -9.44774412e-03 -3.82539392e-01 -2.12180829e+00
  -6.82178643e-06  1.23271560e-02  8.02964059e-05 -3.04065764e-01
  -5.39315987e+00 -9.45305347e+00 -3.22211695e+00  1.21834838e+00
   7.77856469e-01  1.12101138e+00]]",[-2.2918642]
75,"[[-3.7341091e-01 -7.5884550e-03 -3.4036657e-01  1.2234832e-01
   5.4078341e-01 -2.9077744e-01 -1.4642396e+00  3.1803984e-02
   4.7053006e-01 -9.3887551e-03 -3.8332239e-01 -2.1422551e+00
  -3.0860192e-05  1.2512414e-02  8.5193744e-05 -3.0385053e-01
  -5.4103904e+00 -9.4819660e+00 -3.2313716e+00  1.2191496e+00
   7.7880907e-01  1.1244730e+00]]",[-2.2874126]
76,"[[-3.7561420e-01 -7.6450985e-03 -3.4179977e-01  1.2176683e-01
   5.4129666e-01 -2.9141319e-01 -1.4696547e+00  3.0877583e-02
   4.7103754e-01 -9.3004331e-03 -3.8408262e-01 -2.1622975e+00
   2.7465325e-05  1.2397398e-02 -5.5393484e-05 -3.0362234e-01
  -5.4272037e+00 -9.5101976e+00 -3.2403927e+00  1.2199756e+00
   7.7980280e-01  1.1279006e+00]]",[-2.283053]
77,"[[-3.7776592e-01 -7.5314399e-03 -3.4318593e-01  1.2121180e-01
   5.4179698e-01 -2.9203132e-01 -1.4749348e+00  2.9981310e-02
   4.7153795e-01 -9.3606878e-03 -3.8482073e-01 -2.1819420e+00
  -2.4287674e-05  1.2569294e-02  5.5118115e-05 -3.0337784e-01
  -5.4436150e+00 -9.5377865e+00 -3.2491882e+00  1.2208229e+00
   7.8083074e-01  1.1313013e+00]]",[-2.2787838]
78,"[[-3.79868507e-01 -7.61118252e-03 -3.44526410e-01  1.20679036e-01
   5.42285144e-01 -2.92632610e-01 -1.48008657e+00  2.91098524e-02
   4.72030759e-01 -9.36812721e-03 -3.85538757e-01 -2.20119500e+00
   6.24273662e-06  1.26305697e-02  1.46571474e-05 -3.03121716e-01
  -5.45964050e+00 -9.56475449e+00 -3.25776410e+00  1.22169244e+00
   7.81895101e-01  1.13466966e+00]]",[-2.274594]
79,"[[-3.81919295e-01 -7.51997856e-03 -3.45823914e-01  1.20166875e-01
   5.42762458e-01 -2.93217719e-01 -1.48511338e+00  2.82665938e-02
   4.72517312e-01 -9.31906607e-03 -3.86238158e-01 -2.22007179e+00
   1.16726085e-04  1.25794876e-02  2.20316324e-05 -3.02852362e-01
  -5.47528744e+00 -9.59110737e+00 -3.26612592e+00  1.22258019e+00
   7.82988966e-01  1.13801146e+00]]",[-2.270505]
80,"[[-3.83917630e-01 -7.41591770e-03 -3.47082704e-01  1.19673446e-01
   5.43230772e-01 -2.93788999e-01 -1.49001896e+00  2.74527725e-02
   4.72997189e-01 -9.22428071e-03 -3.86919558e-01 -2.23857570e+00
   9.63960483e-05  1.26154935e-02  8.46753319e-05 -3.02573800e-01
  -5.49057722e+00 -9.61684608e+00 -3.27428007e+00  1.22348404e+00
   7.84116626e-01  1.14132380e+00]]",[-2.2665021]
81,"[[-3.8586947e-01 -7.4970657e-03 -3.4830046e-01  1.1920242e-01
   5.4368848e-01 -2.9434326e-01 -1.4948069e+00  2.6663076e-02
   4.7347066e-01 -9.2600249e-03 -3.8758001e-01 -2.2567070e+00
   1.5571705e-04  1.2731399e-02 -8.1098260e-06 -3.0228597e-01
  -5.5055075e+00 -9.6420135e+00 -3.2822351e+00  1.2244039e+00
   7.8527397e-01  1.1446025e+00]]",[-2.2625573]
82,"[[-3.8777936e-01 -7.5598219e-03 -3.4948051e-01  1.1875128e-01
   5.4413438e-01 -2.9488456e-01 -1.4994831e+00  2.5896849e-02
   4.7393587e-01 -9.2318729e-03 -3.8822320e-01 -2.2744784e+00
   9.4680472e-05  1.2726769e-02  1.4820663e-04 -3.0199182e-01
  -5.5200939e+00 -9.6666317e+00 -3.2899954e+00  1.2253367e+00
   7.8645974e-01  1.1478471e+00]]",[-2.258705]
83,"[[-3.8964236e-01 -7.5936797e-03 -3.5062638e-01  1.1831640e-01
   5.4456997e-01 -2.9541394e-01 -1.5040474e+00  2.5154259e-02
   4.7439364e-01 -9.1386428e-03 -3.8884982e-01 -2.2918990e+00
   1.0115862e-04  1.2802148e-02  1.5233656e-04 -3.0169058e-01
  -5.5343485e+00 -9.6906834e+00 -3.2975686e+00  1.2262821e+00
   7.8767288e-01  1.1510611e+00]]",[-2.2549326]
84,"[[-3.9146748e-01 -7.6143183e-03 -3.5173175e-01  1.1790195e-01
   5.4499567e-01 -2.9592836e-01 -1.5085051e+00  2.4433251e-02
   4.7484639e-01 -9.1622667e-03 -3.8945979e-01 -2.3089738e+00
  -8.8352872e-06  1.2753800e-02 -4.0408268e-06 -3.0138272e-01
  -5.5482697e+00 -9.7142181e+00 -3.3049612e+00  1.2272413e+00
   7.8890675e-01  1.1542411e+00]]",[-2.2512367]
85,"[[-3.9325303e-01 -7.7711237e-03 -3.5280845e-01  1.1749964e-01
   5.4540849e-01 -2.9643750e-01 -1.5128616e+00  2.3732968e-02
   4.7528976e-01 -9.2846164e-03 -3.9005530e-01 -2.3257003e+00
   1.5037486e-04  1.2780459e-02  8.7785949e-05 -3.0107254e-01
  -5.5618701e+00 -9.7372379e+00 -3.3121779e+00  1.2282072e+00
   7.9016834e-01  1.1573856e+00]]",[-2.247591]
86,"[[-3.95000726e-01 -7.71481311e-03 -3.53852987e-01  1.17112584e-01
   5.45810163e-01 -2.96935916e-01 -1.51711905e+00  2.30488796e-02
   4.75724697e-01 -9.31011420e-03 -3.90636742e-01 -2.34210086e+00
  -1.30061117e-05  1.28764650e-02  1.27566718e-05 -3.00753236e-01
  -5.57516479e+00 -9.75974655e+00 -3.31922030e+00  1.22918379e+00
   7.91443408e-01  1.16049933e+00]]",[-2.2440457]
87,"[[-3.96708906e-01 -7.80543219e-03 -3.54864657e-01  1.16739586e-01
   5.46203256e-01 -2.97423095e-01 -1.52127671e+00  2.23863982e-02
   4.76153970e-01 -9.26354062e-03 -3.91202480e-01 -2.35817599e+00
   8.76792983e-05  1.28485169e-02 -1.66329883e-05 -3.00432563e-01
  -5.58815861e+00 -9.78176022e+00 -3.32609987e+00  1.23017013e+00
   7.92740703e-01  1.16357923e+00]]",[-2.2405672]
88,"[[-3.98379892e-01 -7.84546323e-03 -3.55846763e-01  1.16383180e-01
   5.46586752e-01 -2.97899395e-01 -1.52534080e+00  2.17427798e-02
   4.76575822e-01 -9.13632568e-03 -3.91755730e-01 -2.37393594e+00
   5.80252672e-05  1.28893405e-02 -4.78412403e-06 -3.00108761e-01
  -5.60086441e+00 -9.80329800e+00 -3.33281589e+00  1.23116410e+00
   7.94055104e-01  1.16662574e+00]]",[-2.237169]
89,"[[-4.0001133e-01 -7.8422092e-03 -3.5679889e-01  1.1604277e-01
   5.4696375e-01 -2.9836491e-01 -1.5293105e+00  2.1121766e-02
   4.7699276e-01 -9.1246217e-03 -3.9229369e-01 -2.3893816e+00
   9.5861535e-05  1.2997169e-02  4.9754548e-05 -2.9978144e-01
  -5.6132870e+00 -9.8243704e+00 -3.3393724e+00  1.2321635e+00
   7.9538476e-01  1.1696397e+00]]",[-2.2338414]
90,"[[-4.0160537e-01 -7.8039113e-03 -3.5772213e-01  1.1571578e-01
   5.4733294e-01 -2.9881907e-01 -1.5331897e+00  2.0517955e-02
   4.7740391e-01 -9.1975704e-03 -3.9281952e-01 -2.4045224e+00
   4.0867526e-06  1.2968510e-02  1.3516839e-04 -2.9944858e-01
  -5.6254301e+00 -9.8449841e+00 -3.3457797e+00  1.2331691e+00
   7.9672360e-01  1.1726216e+00]]",[-2.2305746]
91,"[[-4.0316269e-01 -7.8941751e-03 -3.5861978e-01  1.1539959e-01
   5.4769427e-01 -2.9926518e-01 -1.5369804e+00  1.9933535e-02
   4.7780836e-01 -9.1769248e-03 -3.9333266e-01 -2.4193592e+00
   1.7064101e-04  1.3006610e-02  6.3531406e-05 -2.9911560e-01
  -5.6373034e+00 -9.8651571e+00 -3.3520348e+00  1.2341768e+00
   7.9807979e-01  1.1755713e+00]]",[-2.227374]
92,"[[-4.0468898e-01 -7.9314243e-03 -3.5949028e-01  1.1509661e-01
   5.4804629e-01 -2.9970175e-01 -1.5406866e+00  1.9362608e-02
   4.7820601e-01 -9.2354091e-03 -3.9383385e-01 -2.4339025e+00
   8.1522448e-06  1.3103818e-02  1.9840019e-05 -2.9877883e-01
  -5.6489143e+00 -9.8849049e+00 -3.3581488e+00  1.2351906e+00
   7.9944330e-01  1.1784865e+00]]",[-2.2242348]
93,"[[-4.06186193e-01 -7.91792758e-03 -3.60333264e-01  1.14808016e-01
   5.48389137e-01 -3.00128549e-01 -1.54431069e+00  1.88064072e-02
   4.78597581e-01 -9.18914657e-03 -3.94325435e-01 -2.44816136e+00
   1.16340430e-04  1.30624706e-02  8.21195317e-06 -2.98440039e-01
  -5.66027260e+00 -9.90422726e+00 -3.36412215e+00  1.23621011e+00
   8.00812244e-01  1.18136811e+00]]",[-2.2211745]
94,"[[-4.07648534e-01 -8.01724568e-03 -3.61155331e-01  1.14527814e-01
   5.48725486e-01 -3.00549865e-01 -1.54785717e+00  1.82690490e-02
   4.78982836e-01 -9.23305191e-03 -3.94805461e-01 -2.46213675e+00
   7.96147724e-05  1.30820405e-02  3.79875710e-05 -2.98103511e-01
  -5.67137766e+00 -9.92315102e+00 -3.36995816e+00  1.23722756e+00
   8.02195489e-01  1.18421674e+00]]",[-2.2181613]
95,"[[-4.09082085e-01 -8.05454049e-03 -3.61955017e-01  1.14258207e-01
   5.49052596e-01 -3.00964475e-01 -1.55132341e+00  1.77445561e-02
   4.79360461e-01 -9.33631323e-03 -3.95275354e-01 -2.47583246e+00
   1.10952504e-04  1.31563358e-02  9.50989343e-05 -2.97764361e-01
  -5.68224001e+00 -9.94167233e+00 -3.37566185e+00  1.23824739e+00
   8.03582251e-01  1.18703187e+00]]",[-2.2152083]
96,"[[-4.10485715e-01 -8.03721324e-03 -3.62729818e-01  1.13998376e-01
   5.49372852e-01 -3.01370651e-01 -1.55471325e+00  1.72338653e-02
   4.79732841e-01 -9.32359323e-03 -3.95735323e-01 -2.48926401e+00
   4.59132434e-06  1.30894091e-02  1.80240066e-04 -2.97423959e-01
  -5.69286680e+00 -9.95980453e+00 -3.38123584e+00  1.23926997e+00
   8.04971755e-01  1.18981516e+00]]",[-2.2123306]
97,"[[-4.1186026e-01 -8.1322584e-03 -3.6348379e-01  1.1375117e-01
   5.4968566e-01 -3.0176911e-01 -1.5580294e+00  1.6738417e-02
   4.8009899e-01 -9.1995792e-03 -3.9618558e-01 -2.5024304e+00
   1.5703289e-04  1.3277348e-02  1.0092660e-04 -2.9708555e-01
  -5.7032642e+00 -9.9775572e+00 -3.3866827e+00  1.2402916e+00
   8.0636805e-01  1.1925647e+00]]",[-2.2095098]
98,"[[-4.1320693e-01 -8.1467945e-03 -3.6421266e-01  1.1351443e-01
   5.4999244e-01 -3.0215853e-01 -1.5612743e+00  1.6258568e-02
   4.8046130e-01 -9.1696046e-03 -3.9662531e-01 -2.5153394e+00
   1.6850917e-04  1.3124736e-02  5.3776890e-05 -2.9674956e-01
  -5.7134390e+00 -9.9949265e+00 -3.3920083e+00  1.2413144e+00
   8.0776811e-01  1.1952794e+00]]",[-2.2067506]
99,"[[-4.1452175e-01 -8.1019513e-03 -3.6492068e-01  1.1328846e-01
   5.5029404e-01 -3.0253845e-01 -1.5644455e+00  1.5794011e-02
   4.8081961e-01 -9.2061181e-03 -3.9705560e-01 -2.5279930e+00
   4.0913943e-05  1.3220692e-02  3.2375825e-05 -2.9641089e-01
  -5.7233968e+00 -1.0011942e+01 -3.3972149e+00  1.2423354e+00
   8.0916739e-01  1.1979648e+00]]",[-2.204047]
100,"[[-4.1538367e-01 -7.5401887e-03 -3.6520052e-01  1.1402198e-01
   5.5184692e-01 -3.0245817e-01 -1.5674764e+00  1.6222963e-02
   4.8259640e-01 -8.5849697e-03 -4.0324998e-01 -2.5387280e+00
   2.6565138e-04  1.3471487e-02  1.4102457e-04 -2.9617080e-01
  -5.7332344e+00 -1.0028712e+01 -3.4024072e+00  1.2434570e+00
   8.1067789e-01  1.2007159e+00]]",[-2.1940627]
101,"[[-4.1538367e-01 -7.5401887e-03 -3.6520052e-01  1.1402198e-01
   5.5184692e-01 -3.0245817e-01 -1.5674764e+00  1.6222963e-02
   4.8259640e-01 -8.5849697e-03 -4.0324998e-01 -2.5387280e+00
   2.6565138e-04  1.3471487e-02  1.4102457e-04 -2.9617080e-01
  -5.7332344e+00 -1.0028712e+01 -3.4024072e+00  1.2434570e+00
   8.1067789e-01  1.2007159e+00]]",[-2.1940627]
