,linear.weight,linear.bias
22,"[[-2.3959002e-01  2.4358998e-04 -1.6882934e-02  5.5108033e-03
  -1.5999753e-02 -2.2467916e+00 -1.1943802e-01 -3.8707671e+00
   7.5802344e-01 -2.0316841e-02 -1.4720447e-02 -1.9342866e-02
   1.4116025e+00 -7.5368786e+00  1.2881747e+00 -1.2796252e+00
   2.5636456e-03  1.8556003e-01 -7.9303654e-03 -1.5452856e-02
  -1.2503195e-02 -2.0534320e-02 -1.5475393e-02 -2.2741619e-02
  -8.1277071e-03 -1.3817120e-02 -2.6152865e-04  1.1605192e+00
   1.2797066e+00  1.9000655e-03  1.1537045e+00  3.4434721e-05
  -4.5702240e-01  9.3235769e+00  2.8646886e+00 -2.1943305e+00
  -1.7890221e-02 -1.5500472e-02 -1.8069652e+00 -1.5334762e-02
  -3.0234330e-03  7.5566433e-02  3.9922223e+00 -3.9283538e-01
  -7.7789477e-03 -3.6336732e-01  1.5921386e+00 -2.8867689e-03
   3.1029189e-01  3.5985069e+00  2.4490585e-03  1.0720580e-03
   5.0852969e-03  7.6875120e-01  3.4440267e-01 -2.1443017e+00
   3.3842645e+00  1.5901546e+00 -1.5515615e-02 -5.5987029e-03
   8.1864320e-04  3.4432649e-04  6.4275134e-04  5.4686804e+00
  -1.2563264e-03  4.6284287e-03 -4.0605265e-01  3.9570692e-01]]",[-1.3881595]
23,"[[-2.38575876e-01 -8.90133902e-04 -2.55581830e-02 -3.13402992e-03
  -1.02499025e-02 -2.29652476e+00 -1.19404182e-01 -3.87387395e+00
   7.30281115e-01 -1.48405982e-02 -1.27172098e-02 -1.35620795e-02
   1.39927781e+00 -7.67514324e+00  1.26655519e+00 -1.31728935e+00
   1.33018382e-03  1.56250805e-01 -1.15406187e-02 -1.42645389e-02
  -1.10310558e-02 -1.57328919e-02 -1.34295262e-02 -1.94600876e-02
  -8.77053011e-03 -1.11349467e-02 -1.15998816e-02  1.15983534e+00
   1.28155994e+00  2.53908429e-03  1.13661778e+00 -1.03872083e-03
  -4.31124896e-01  9.41174030e+00  2.84784722e+00 -2.25138640e+00
  -1.49434302e-02 -2.23387219e-02 -1.85132611e+00 -1.29719200e-02
  -2.73747998e-03  3.39397267e-02  4.01202345e+00 -4.06354338e-01
  -1.23285623e-02 -3.67115557e-01  1.59197903e+00 -1.38254161e-03
   2.88062304e-01  3.61926508e+00 -8.01684055e-03  1.11985521e-03
   2.23260978e-03  7.50793815e-01  3.11913460e-01 -2.18266940e+00
   3.41792488e+00  1.57619500e+00 -9.23917908e-03 -2.98094237e-03
   1.68985501e-03  2.03514704e-04 -1.63835663e-04  5.54495096e+00
  -6.68601075e-04  1.19545893e-03 -4.21441287e-01  3.68496329e-01]]",[-1.3452356]
24,"[[-2.2570749e-01  9.3695323e-04 -8.5944505e-03  9.4116200e-05
  -7.7898772e-03 -2.3351781e+00 -1.1624536e-01 -3.8701644e+00
   7.1193784e-01 -1.4646772e-02 -1.1926062e-02 -8.8938968e-03
   1.3981369e+00 -7.8041005e+00  1.2504388e+00 -1.3473788e+00
   3.5451823e-03  1.2798381e-01 -7.4671619e-03 -1.0884257e-02
  -7.3877308e-03 -1.5192891e-02 -1.0849718e-02 -1.7321467e-02
  -7.0718951e-03 -7.9544540e-03 -4.4328335e-04  1.1566486e+00
   1.2835484e+00  1.7803303e-03  1.1169466e+00  2.8930636e-04
  -4.1054651e-01  9.4939861e+00  2.8344793e+00 -2.3055274e+00
  -1.2455155e-02 -1.0904533e-02 -1.8903298e+00 -8.4716091e-03
  -1.1561034e-03  1.2375718e-02  4.0299692e+00 -4.0978020e-01
  -5.2256258e-03 -3.7277791e-01  1.5944424e+00 -1.5279395e-03
   2.6429540e-01  3.6497157e+00  2.6053633e-04  9.6167153e-04
   5.1793377e-03  7.4229217e-01  2.7987966e-01 -2.2144401e+00
   3.4497747e+00  1.5625094e+00 -8.3306059e-03 -4.8249145e-04
   2.8698191e-03  3.7873650e-04  6.3165912e-04  5.6194806e+00
  -3.4027486e-03  3.7093516e-03 -4.2505798e-01  3.4447625e-01]]",[-1.3066789]
25,"[[-2.2494957e-01  1.4827827e-03 -2.3090243e-02 -9.9909930e-03
  -9.8164547e-03 -2.3856716e+00 -1.1360910e-01 -3.8666375e+00
   6.8217868e-01 -1.6449772e-02 -1.6316939e-02 -1.1327493e-02
   1.3862542e+00 -7.9235249e+00  1.2273991e+00 -1.3917942e+00
   2.3459618e-03  1.0291182e-01 -9.8570259e-03 -1.4641100e-02
  -9.9568749e-03 -1.5813258e-02 -1.4760107e-02 -2.3979174e-02
  -1.7338369e-02 -1.0848822e-02 -8.9827292e-03  1.1413580e+00
   1.2822077e+00  1.7687031e-03  1.0935650e+00 -2.9507997e-03
  -3.9153141e-01  9.5560369e+00  2.8031499e+00 -2.3490415e+00
  -1.7264791e-02 -2.1369979e-02 -1.9289759e+00 -1.3315864e-02
  -1.0178301e-03  8.8365879e-03  4.0449824e+00 -4.2637077e-01
  -1.0711290e-02 -3.8351959e-01  1.5797176e+00 -2.4818082e-03
   2.4334931e-01  3.6640935e+00 -1.3527982e-02  5.8684585e-04
   3.0581399e-03  7.2680837e-01  2.4773496e-01 -2.2439919e+00
   3.4776444e+00  1.5532755e+00 -1.4995340e-02 -2.3845115e-03
   2.2849629e-03 -1.9081065e-04  1.7104854e-04  5.6889567e+00
  -4.6225474e-03  2.7888170e-03 -4.3239087e-01  3.1684792e-01]]",[-1.3338131]
26,"[[-2.24093497e-01  8.16681306e-04 -1.39771122e-02  1.77690759e-03
  -9.18405410e-03 -2.42438602e+00 -1.08807616e-01 -3.86658812e+00
   6.63740993e-01 -1.44852921e-02 -1.10043008e-02 -1.05184149e-02
   1.37622929e+00 -8.04336548e+00  1.20216799e+00 -1.42823482e+00
   1.45031628e-03  7.14243576e-02 -8.42670072e-03 -1.26700969e-02
  -9.26415343e-03 -1.29890759e-02 -1.19414823e-02 -1.57027207e-02
  -1.37450937e-02 -1.08149424e-02 -1.05140097e-02  1.14152062e+00
   1.28537846e+00  1.35758030e-03  1.08214533e+00 -9.21923085e-04
  -3.63681257e-01  9.63558197e+00  2.78527141e+00 -2.38512158e+00
  -1.22145712e-02 -1.20337354e-02 -1.95817292e+00 -9.33018513e-03
  -1.86810305e-03  6.25438802e-03  4.05206585e+00 -4.37006384e-01
  -1.18451193e-02 -3.84058446e-01  1.57023859e+00 -3.47218569e-03
   2.19149336e-01  3.68110514e+00 -3.14235967e-03  1.44397351e-03
   3.11772246e-03  7.12651193e-01  2.24435151e-01 -2.27392554e+00
   3.50579453e+00  1.54216862e+00 -9.37488116e-03 -3.75966600e-04
   1.08260545e-03 -2.69288692e-04  5.60019398e-04  5.75588655e+00
  -1.64462486e-03  1.58436154e-03 -4.43117648e-01  2.93604732e-01]]",[-1.2497234]
27,"[[-2.24226683e-01  2.20521470e-04 -1.78756304e-02 -5.26944175e-03
  -1.33560114e-02 -2.46324658e+00 -1.04524441e-01 -3.85275102e+00
   6.45400584e-01 -1.74162574e-02 -1.70791820e-02 -1.58179123e-02
   1.37530303e+00 -8.16448975e+00  1.17202878e+00 -1.46015418e+00
   2.92129419e-03  4.53631580e-02 -1.28615489e-02 -1.59733910e-02
  -1.28972922e-02 -1.88060906e-02 -1.64018180e-02 -2.75012255e-02
  -7.69950077e-03 -1.25356857e-02 -5.63414115e-03  1.13995993e+00
   1.28649592e+00  3.01858038e-03  1.07175398e+00 -1.51971146e-03
  -3.37982625e-01  9.70310688e+00  2.76917815e+00 -2.42586255e+00
  -1.87091976e-02 -1.82054769e-02 -1.99258471e+00 -1.55221056e-02
  -1.54488406e-03  1.38869025e-02  4.07052135e+00 -4.47366148e-01
  -1.39815602e-02 -3.93656880e-01  1.56731713e+00 -1.59930403e-03
   1.98561296e-01  3.70387626e+00 -1.49599789e-03  5.81964559e-04
   3.03778634e-03  6.96081102e-01  1.90029830e-01 -2.30253315e+00
   3.53413224e+00  1.52614403e+00 -1.30981030e-02 -2.30077584e-03
   3.19554540e-03 -6.44109095e-04  5.15660096e-04  5.81930208e+00
  -6.38595142e-04  2.96099391e-03 -4.52081829e-01  2.67746866e-01]]",[-1.2535712]
28,"[[-2.26154760e-01 -1.98606984e-04 -1.76965427e-02 -4.33821976e-03
  -1.33955125e-02 -2.49713635e+00 -9.27839577e-02 -3.84100056e+00
   6.31873965e-01 -2.07193233e-02 -1.79543998e-02 -1.83545910e-02
   1.37914193e+00 -8.28259754e+00  1.14494443e+00 -1.48780382e+00
   3.34663060e-03  1.22315623e-02 -1.36804618e-02 -1.79914255e-02
  -1.59070138e-02 -2.05760039e-02 -1.78254340e-02 -2.53612641e-02
  -5.80524513e-03 -1.25774862e-02 -1.10547268e-03  1.14526463e+00
   1.28250885e+00  2.29128497e-03  1.06781781e+00  1.09666144e-04
  -3.08787495e-01  9.77474117e+00  2.75117683e+00 -2.46674681e+00
  -1.94696989e-02 -1.70302056e-02 -2.02016640e+00 -1.72629263e-02
  -3.06406384e-03  7.79214781e-03  4.07907963e+00 -4.43354189e-01
  -1.22214733e-02 -4.03360397e-01  1.56563759e+00 -3.34113254e-03
   1.72692835e-01  3.72086143e+00  1.09436130e-03  1.98054337e-03
   3.00018000e-03  6.86467767e-01  1.53070047e-01 -2.32799983e+00
   3.56215954e+00  1.51059127e+00 -1.34271160e-02 -2.16051470e-03
   1.84104813e-03 -7.74575979e-04  1.62609410e-03  5.88576460e+00
  -2.19921884e-03  3.52280540e-03 -4.63250905e-01  2.41301373e-01]]",[-1.2139195]
29,"[[-2.24203750e-01 -1.42715289e-04 -2.53770798e-02 -6.88156951e-03
  -1.13150049e-02 -2.54138994e+00 -8.54501054e-02 -3.83942175e+00
   6.07936084e-01 -1.52806630e-02 -1.35436282e-02 -1.14859063e-02
   1.36988270e+00 -8.39246178e+00  1.11974120e+00 -1.53207111e+00
   1.92667381e-03  1.98715134e-06 -9.77549236e-03 -1.31014138e-02
  -1.05039030e-02 -1.47449290e-02 -1.26171540e-02 -1.86492912e-02
  -1.20399008e-02 -1.05859004e-02 -1.57933459e-02  1.13178611e+00
   1.26923943e+00  1.45294401e-03  1.04356492e+00 -1.73956680e-04
  -2.89272368e-01  9.83485222e+00  2.72030473e+00 -2.51933861e+00
  -1.40916798e-02 -2.30554864e-02 -2.05013800e+00 -1.22306328e-02
  -1.70811149e-03  5.37267793e-03  4.07360792e+00 -4.52179193e-01
  -1.57818422e-02 -4.16403145e-01  1.56012273e+00 -1.35013717e-03
   1.50033861e-01  3.73271942e+00 -1.29730180e-02  9.04913526e-04
   2.57508550e-03  6.67245507e-01  1.19660184e-01 -2.35098314e+00
   3.58411002e+00  1.49626017e+00 -1.17968610e-02 -2.08792719e-03
   1.92157098e-03 -1.06063788e-04  1.95556739e-03  5.94319057e+00
  -1.76138734e-03  1.69982179e-03 -4.72074598e-01  2.16588959e-01]]",[-1.2599522]
30,"[[-2.1599284e-01  2.5098317e-03 -1.4832032e-02 -5.5732550e-03
  -1.4580645e-02 -2.5602345e+00 -7.7453941e-02 -3.8200152e+00
   6.0331428e-01 -1.7942090e-02 -1.6971979e-02 -1.8070513e-02
   1.3800074e+00 -8.4891701e+00  1.0929602e+00 -1.5533723e+00
   2.3603712e-03  1.0655122e-03 -1.0515934e-02 -1.7697694e-02
  -1.3812096e-02 -1.8321853e-02 -1.5343761e-02 -2.0006822e-02
  -8.7982789e-03 -1.3922961e-02 -6.0445834e-03  1.1377290e+00
   1.2721428e+00  2.9307902e-03  1.0390228e+00  7.7103497e-04
  -2.6004741e-01  9.8944702e+00  2.7111623e+00 -2.5509589e+00
  -1.6666181e-02 -1.5108791e-02 -2.0700607e+00 -1.6337650e-02
  -2.2250356e-03  8.0823619e-03  4.0913448e+00 -4.4690982e-01
  -9.9931210e-03 -4.2285961e-01  1.5631479e+00 -3.6994738e-03
   1.3212012e-01  3.7582104e+00  2.8954542e-03  7.9667836e-04
   4.3406850e-03  6.6767198e-01  9.5932476e-02 -2.3672965e+00
   3.6066236e+00  1.4862548e+00 -1.3383538e-02 -1.9099251e-03
   2.0967198e-03 -1.0598913e-03  3.1913494e-04  5.9936671e+00
  -9.0234191e-04  3.9368425e-03 -4.7434932e-01  1.9252005e-01]]",[-1.2110122]
31,"[[-2.24303901e-01 -1.11748348e-03 -2.87713967e-02 -1.59850046e-02
  -1.93902440e-02 -2.60727072e+00 -7.60844648e-02 -3.81387782e+00
   5.74016690e-01 -2.70025693e-02 -2.58229040e-02 -2.34442279e-02
   1.37072980e+00 -8.58952141e+00  1.05359530e+00 -1.59727824e+00
   2.78109312e-03 -1.43549452e-03 -2.22051814e-02 -2.35149805e-02
  -2.09434330e-02 -2.68491358e-02 -2.40989123e-02 -2.99146585e-02
  -1.23138819e-02 -1.75355766e-02 -1.40519645e-02  1.12513757e+00
   1.26631200e+00  3.93740460e-03  1.02285969e+00 -4.45340644e-04
  -2.42467299e-01  9.94382954e+00  2.69285440e+00 -2.58803439e+00
  -2.53409036e-02 -2.98765153e-02 -2.08903289e+00 -2.49257907e-02
  -4.19387128e-03  7.68675469e-03  4.08521461e+00 -4.61107075e-01
  -1.30701549e-02 -4.38056558e-01  1.55596638e+00 -3.01236426e-03
   1.05962560e-01  3.77393126e+00 -7.17868749e-03  2.23114248e-03
   3.00057651e-03  6.46713138e-01  5.90338111e-02 -2.38811946e+00
   3.62918353e+00  1.46742451e+00 -1.88591070e-02 -3.56907584e-03
   1.80817919e-03  1.06059853e-03  1.83148091e-04  6.02870655e+00
  -4.39169235e-04  2.98571261e-03 -4.86232221e-01  1.71636611e-01]]",[-1.1408513]
32,"[[-2.1679793e-01  2.4390470e-03 -1.7464343e-02 -2.5285028e-03
  -4.9512181e-03 -2.6403759e+00 -7.1572348e-02 -3.8042471e+00
   5.5878949e-01 -9.6127167e-03 -8.7355766e-03 -3.8332429e-03
   1.3665041e+00 -8.6877260e+00  1.0339580e+00 -1.6293277e+00
   1.1468830e-03 -6.8580994e-05 -3.6880653e-03 -7.6187477e-03
  -5.6308014e-03 -9.7556300e-03 -7.8022433e-03 -1.1664309e-02
  -7.4465498e-03 -7.4034585e-03 -1.7532362e-02  1.1237316e+00
   1.2641894e+00 -4.5725540e-04  1.0026799e+00 -4.2078577e-04
  -2.2606654e-01  1.0000485e+01  2.6678286e+00 -2.6270216e+00
  -9.5193228e-03 -1.3471035e-02 -2.1209788e+00 -6.6731246e-03
  -1.5807126e-03  4.6363138e-03  4.0837359e+00 -4.7119915e-01
  -1.5911546e-02 -4.4650495e-01  1.5421060e+00 -7.8377954e-04
   8.1981838e-02  3.8001573e+00 -1.1413587e-02  6.6786818e-04
   3.4541721e-03  6.2917215e-01  3.7066188e-02 -2.4072726e+00
   3.6496139e+00  1.4508014e+00 -8.0062794e-03 -8.6727302e-04
   1.3326549e-03  2.9936593e-04  2.0745578e-03  6.0794520e+00
  -1.8206621e-03  2.9747195e-03 -4.9750036e-01  1.4782412e-01]]",[-1.0921463]
33,"[[-2.2606032e-01  1.9934499e-03 -2.2775693e-02 -1.7431907e-02
  -2.1051437e-02 -2.6809459e+00 -6.2875435e-02 -3.7952278e+00
   5.3536952e-01 -2.8559854e-02 -2.6572010e-02 -2.2923663e-02
   1.3635662e+00 -8.7835026e+00  1.0013289e+00 -1.6666526e+00
   3.7639278e-03 -8.9372473e-04 -1.9579699e-02 -2.4544805e-02
  -2.0288521e-02 -2.9723296e-02 -2.5562260e-02 -2.8139222e-02
  -7.5959903e-03 -1.9770645e-02 -1.6451711e-03  1.1024264e+00
   1.2566261e+00  2.7284510e-03  9.9043733e-01  1.7999491e-04
  -2.0433295e-01  1.0041602e+01  2.6483006e+00 -2.6614604e+00
  -2.8060153e-02 -2.4098899e-02 -2.1370976e+00 -2.2910645e-02
  -3.0836223e-03  4.5942771e-03  4.0806599e+00 -4.7613469e-01
  -1.3996112e-02 -4.6507153e-01  1.5297520e+00 -4.2550731e-03
   6.1182201e-02  3.8061395e+00  6.5432349e-04  3.9217956e-03
   2.8547018e-03  6.0781682e-01 -3.2574497e-04 -2.4209960e+00
   3.6686785e+00  1.4350171e+00 -1.9797526e-02 -1.3577794e-03
   2.5168783e-03 -7.5030816e-04  2.1251338e-04  6.1153331e+00
  -1.9928261e-03  3.2111404e-03 -4.9770021e-01  1.2151065e-01]]",[-1.1172451]
34,"[[-2.2224003e-01  6.2452082e-04 -1.8512920e-02 -1.1538732e-02
  -1.3181470e-02 -2.7163687e+00 -5.1306315e-02 -3.7736108e+00
   5.1127189e-01 -1.8516863e-02 -1.8608909e-02 -1.5437252e-02
   1.3545835e+00 -8.8826113e+00  9.7593689e-01 -1.6973500e+00
   3.2847929e-03  4.7254242e-04 -1.1835384e-02 -1.6716201e-02
  -1.4657954e-02 -1.8808704e-02 -1.5026191e-02 -1.9812554e-02
  -7.7283690e-03 -1.2056401e-02 -1.1872231e-02  1.0922010e+00
   1.2524114e+00  1.6001714e-03  9.7097802e-01  1.3039698e-04
  -1.7666510e-01  1.0086116e+01  2.6199863e+00 -2.6989493e+00
  -1.7614769e-02 -1.8267956e-02 -2.1707721e+00 -1.3919259e-02
  -1.6908150e-03  6.2024337e-03  4.0923300e+00 -4.8548543e-01
  -1.3663173e-02 -4.7172788e-01  1.5146412e+00 -2.0282646e-03
   3.6401600e-02  3.8136165e+00 -4.4462113e-03  1.7385257e-03
   2.3340210e-03  5.9038484e-01 -1.4133417e-02 -2.4404142e+00
   3.6884618e+00  1.4142352e+00 -1.1520883e-02 -6.5863528e-04
   3.4169389e-03  3.9282022e-06  6.0455984e-04  6.1647654e+00
  -1.2258408e-03  2.6684345e-03 -5.0311339e-01  9.4998613e-02]]",[-1.0518103]
35,"[[-2.25816458e-01  5.76650957e-04 -1.37146395e-02 -1.15134288e-03
  -1.20705478e-02 -2.73615646e+00 -3.84267941e-02 -3.75146604e+00
   5.04384935e-01 -1.62639227e-02 -1.28212078e-02 -1.45309744e-02
   1.35547256e+00 -8.97244167e+00  9.52211142e-01 -1.71819055e+00
   2.35894532e-03 -5.71487413e-04 -1.01511888e-02 -1.43027781e-02
  -1.16590178e-02 -1.65490527e-02 -1.38377976e-02 -1.97198931e-02
  -4.99692746e-03 -1.14008002e-02 -4.69657220e-03  1.09691179e+00
   1.24272871e+00  1.98074407e-03  9.72449183e-01  3.57469980e-04
  -1.45990252e-01  1.01320953e+01  2.60991955e+00 -2.72675180e+00
  -1.41421296e-02 -1.31115112e-02 -2.18805242e+00 -1.42890522e-02
  -2.53001414e-03  6.79086940e-03  4.09827709e+00 -4.73010778e-01
  -8.88138264e-03 -4.74721313e-01  1.50781655e+00 -1.83366588e-03
   1.78023651e-02  3.82420373e+00 -2.68569682e-04  8.79565545e-04
   3.09157209e-03  5.84084749e-01 -1.11476583e-02 -2.45439625e+00
   3.70614409e+00  1.39870191e+00 -1.09317433e-02 -3.34897917e-03
   2.51012878e-03 -7.99067551e-04  3.98212695e-04  6.20630980e+00
  -1.15347630e-03  2.30719731e-03 -5.09929597e-01  7.30200037e-02]]",[-1.0838716]
36,"[[-2.19550893e-01  1.69274665e-03 -1.16273966e-02 -6.21853396e-05
  -1.14566097e-02 -2.75652671e+00 -2.71205083e-02 -3.72996974e+00
   4.88658279e-01 -1.70218945e-02 -1.25578586e-02 -1.26973502e-02
   1.35445559e+00 -9.05717659e+00  9.28985655e-01 -1.74372840e+00
   3.27675091e-03 -5.32696082e-04 -6.68400060e-03 -1.50831621e-02
  -1.10180778e-02 -1.64137110e-02 -1.42786214e-02 -1.79090463e-02
  -7.87530001e-03 -1.23392250e-02 -1.23035768e-03  1.10019767e+00
   1.23786151e+00  1.66898500e-03  9.62786317e-01 -1.06230017e-03
  -1.22453354e-01  1.01781235e+01  2.59088802e+00 -2.75182462e+00
  -1.58916824e-02 -1.16885705e-02 -2.21113682e+00 -1.11951204e-02
  -1.61660975e-03  6.85738772e-03  4.10852098e+00 -4.69354302e-01
  -4.85619344e-03 -4.77101326e-01  1.49522901e+00 -2.40850728e-03
   5.02734445e-04  3.84345222e+00  9.71589470e-04  2.77738413e-03
   3.34715890e-03  5.81671476e-01 -1.06426682e-02 -2.46782851e+00
   3.72311783e+00  1.38375461e+00 -1.29760075e-02 -8.43426096e-04
   2.87443702e-03 -6.00573840e-05  3.75333620e-04  6.24919319e+00
  -1.35432521e-03  2.36537913e-03 -5.16613066e-01  5.26186973e-02]]",[-1.095637]
37,"[[-2.0328318e-01  2.0974125e-03 -8.4383124e-03  6.3207392e-03
  -7.7436175e-03 -2.7563419e+00 -5.8117779e-03 -3.6955559e+00
   4.8448598e-01 -1.0673072e-02 -7.0600258e-03 -9.1965767e-03
   1.3598505e+00 -9.1426048e+00  9.0921724e-01 -1.7503369e+00
   1.8012708e-03  4.9191504e-04 -3.2902295e-03 -1.0324473e-02
  -7.5963680e-03 -1.1023620e-02 -1.0177490e-02 -1.2803174e-02
  -2.8045068e-03 -8.0803540e-03 -1.9620790e-04  1.1205418e+00
   1.2486590e+00  5.6323595e-04  9.6078521e-01 -7.1274117e-05
  -9.7924903e-02  1.0231465e+01  2.5877664e+00 -2.7764390e+00
  -8.7972842e-03 -7.8600030e-03 -2.2309804e+00 -5.4347333e-03
  -1.1874874e-03  5.3535942e-03  4.1267138e+00 -4.6261138e-01
  -5.2759256e-03 -4.6822938e-01  1.4939673e+00 -1.4832956e-03
   2.6273174e-04  3.8717945e+00 -1.8009217e-05  1.1669735e-03
   2.6996657e-03  5.8465004e-01 -5.8965706e-03 -2.4814031e+00
   3.7371986e+00  1.3680938e+00 -9.0788398e-03 -1.3007957e-03
   1.9624664e-03  1.7426111e-04  8.2588731e-04  6.2920985e+00
  -1.9964827e-03  2.6147214e-03 -5.2269059e-01  2.9242303e-02]]",[-1.1071134]
38,"[[-1.95087597e-01 -3.83504550e-04 -1.41627109e-02 -9.56884585e-04
  -1.32576525e-02 -2.77381277e+00 -5.23546338e-03 -3.67355967e+00
   4.73821849e-01 -1.78531930e-02 -1.53808128e-02 -1.78845488e-02
   1.35905302e+00 -9.22128868e+00  8.86762619e-01 -1.76959455e+00
   2.26090569e-03 -7.55018496e-04 -1.01223495e-02 -1.48458183e-02
  -1.29116550e-02 -1.90582499e-02 -1.54120028e-02 -2.15829127e-02
  -5.52214496e-03 -1.24822902e-02  1.39917550e-03  1.13020909e+00
   1.25113821e+00  3.12724803e-03  9.50455904e-01 -9.39866935e-04
  -6.72742650e-02  1.02777958e+01  2.56808186e+00 -2.80897951e+00
  -1.70855001e-02 -1.51105691e-02 -2.25341058e+00 -1.22463182e-02
  -3.05431220e-03  1.07058641e-02  4.13257456e+00 -4.65693891e-01
  -6.67924527e-03 -4.69565690e-01  1.48757780e+00 -2.40130024e-03
  -6.62886130e-04  3.88384724e+00  2.48459773e-03  1.79367117e-03
   3.47725069e-03  5.74525416e-01 -1.17676258e-02 -2.49260616e+00
   3.75253558e+00  1.34800434e+00 -1.31487437e-02 -1.53025496e-03
   3.54238227e-03  8.05569813e-04  1.41781208e-03  6.32908392e+00
  -2.07440439e-03  3.59151186e-03 -5.34491301e-01  7.20446464e-03]]",[-1.1066476]
39,"[[-1.98399246e-01  1.87655143e-03 -2.66885348e-02 -1.17439404e-02
  -1.47964582e-02 -2.81702209e+00 -1.12938546e-02 -3.66046286e+00
   4.48205799e-01 -1.93908326e-02 -1.96456164e-02 -1.41892424e-02
   1.34649765e+00 -9.30229187e+00  8.56493533e-01 -1.81930423e+00
   3.12682637e-03  3.94146831e-04 -1.37324240e-02 -1.73700117e-02
  -1.35683995e-02 -1.94448624e-02 -1.65003818e-02 -2.16868687e-02
  -9.89588071e-03 -1.47926733e-02 -1.17945289e-02  1.11704457e+00
   1.24202764e+00  2.16228329e-03  9.28916454e-01 -2.07570032e-04
  -4.72441353e-02  1.03083572e+01  2.53303909e+00 -2.84688306e+00
  -1.90901086e-02 -2.63574794e-02 -2.27490544e+00 -1.65863503e-02
  -2.30836798e-03  6.41669845e-03  4.11605978e+00 -4.80222583e-01
  -1.59550998e-02 -4.81862068e-01  1.47322512e+00 -2.87540955e-03
  -3.87377047e-04  3.89467812e+00 -1.15561523e-02  6.11350290e-04
   3.31933703e-03  5.51971793e-01 -1.50767695e-02 -2.50343990e+00
   3.77089286e+00  1.33333898e+00 -1.50991185e-02 -1.57871016e-03
   1.95572828e-03 -1.24514627e-04  2.83160969e-03  6.36260366e+00
  -1.82306138e-03  2.81256461e-03 -5.46178162e-01  8.38242413e-04]]",[-1.0439572]
40,"[[-1.98874205e-01  6.26343885e-04 -1.52861141e-02 -2.60536559e-04
  -1.17803067e-02 -2.83598781e+00 -8.70302506e-03 -3.64163494e+00
   4.36085820e-01 -1.57808438e-02 -1.19497264e-02 -1.41153000e-02
   1.34139311e+00 -9.37708282e+00  8.27053189e-01 -1.84595716e+00
   1.37468788e-03  2.91277363e-04 -1.09633934e-02 -1.40370056e-02
  -1.18384138e-02 -1.68853607e-02 -1.35266837e-02 -1.99333616e-02
  -6.19347766e-03 -1.01780780e-02 -6.10726932e-03  1.11440837e+00
   1.23710310e+00  1.82721810e-03  9.23107743e-01 -8.65368696e-04
  -2.19828114e-02  1.03489952e+01  2.52169585e+00 -2.86775255e+00
  -1.41519299e-02 -1.40910763e-02 -2.29062939e+00 -1.35597875e-02
  -1.73236069e-03  7.61160441e-03  4.11971283e+00 -4.78975415e-01
  -1.01187788e-02 -4.83041734e-01  1.46206224e+00 -1.49951456e-03
   4.41413431e-04  3.91016746e+00 -1.36489561e-03  1.76939019e-03
   2.97427224e-03  5.38898647e-01 -9.64746065e-03 -2.51399899e+00
   3.78357601e+00  1.32097125e+00 -1.14442268e-02 -4.99129668e-03
   9.45561915e-04  4.17084666e-05  5.01803879e-04  6.38726091e+00
  -1.07835629e-03  2.07495759e-03 -5.49825549e-01  8.16695974e-05]]",[-0.9960258]
41,"[[-1.9325826e-01  1.6410465e-03 -7.2438871e-03  8.0182217e-06
  -5.2121608e-03 -2.8570864e+00 -2.7282517e-03 -3.6187544e+00
   4.2881319e-01 -1.0360416e-02 -8.6712549e-03 -5.0301156e-03
   1.3382372e+00 -9.4527140e+00  8.0710489e-01 -1.8757381e+00
   1.3647358e-03  1.9853856e-04 -3.7234735e-03 -8.0263754e-03
  -6.7630103e-03 -9.2887972e-03 -7.1799797e-03 -1.1597103e-02
  -3.1151520e-03 -5.1243417e-03 -7.6158587e-03  1.1148897e+00
   1.2273853e+00  9.6698443e-04  9.1015202e-01  9.2480113e-05
  -8.1383446e-03  1.0383628e+01  2.5006254e+00 -2.8894322e+00
  -8.8484790e-03 -7.2838035e-03 -2.3126185e+00 -6.9384947e-03
  -1.3255969e-03  6.1034039e-03  4.1222458e+00 -4.7534534e-01
  -1.1708117e-02 -4.8722500e-01  1.4419707e+00 -7.5729546e-04
   1.9224742e-04  3.9244881e+00 -2.9484369e-03  3.3261636e-04
   2.3187618e-03  5.2621835e-01 -1.3351399e-03 -2.5244713e+00
   3.7973359e+00  1.3084441e+00 -7.7030910e-03 -4.7250127e-04
   1.8924144e-03  9.5035502e-05  7.4118603e-04  6.4222426e+00
  -2.6993463e-03  1.5981625e-03 -5.5764651e-01 -1.1969474e-05]]",[-1.0594687]
